0.	-5.999999818312849	0.0016862875093778557	-0.0016866541308745136
0.001	-5.99999981819867	0.0015421884698923003	-0.001542554097939566
0.002	-5.999999833147035	0.0011099081597795608	-0.001110240037116638
0.003	-5.999999909029779	0.00038949700527851454	-0.00038967006526852317
0.004	-6.000000122297052	-0.0006189609458553836	0.0006192256131098538
0.005	-6.000000579972935	-0.0019153480183155486	0.0019165446913077039
0.006	-6.000001419649327	-0.003499512900797105	0.003502412739983066
0.007	-6.000002809478079	-0.0053712706351390326	0.005376983180918341
0.008	-6.000004948161369	-0.00753040260305854	0.007540437254950515
0.009000000000000001	-6.000008064940343	-0.009976656510479014	0.009992983984078281
0.01	-6.000012419582007	-0.012709746369456182	0.012734860127751962
0.011	-6.000018302364366	-0.015729352477704316	0.015766330133349306
0.012	-6.000026034059824	-0.019035121395728907	0.019087686080845243
0.013000000000000001	-6.000035965916841	-0.022626665921567528	0.022699247621678804
0.014	-6.000048479639839	-0.02650356506314746	0.026601361911827916
0.015	-6.000063987367378	-0.030665364008261628	0.03079440353909542
0.016	-6.000082931648579	-0.035111574092172707	0.03527877444461856
0.017	-6.000105785417817	-0.03984167276284907	0.04005490383860803
0.018000000000000002	-6.000133051967666	-0.0448551035438411	0.04512324811032758
0.019	-6.00016526492012	-0.05015127599480489	0.05048429073232403
0.02	-6.000202988196065	-0.05572956566968118	0.0561385421589185
0.021	-6.000246815983031	-0.06158931407253813	0.06208653971897062
0.022	-6.0002973727011994	-0.0677298286110866	0.06832884750292752
0.023	-6.000355312967691	-0.07415038254787802	0.07486605624417132
0.024	-6.000421321559118	-0.08085021494919298	0.08169878319467683
0.025	-6.000496113372419	-0.08782853063163358	0.08882767199499643
0.026000000000000002	-6.000580433383961	-0.0950845001064275	0.09625339253858373
0.027	-6.0006750566069265	-0.10261725952145678	0.10397664083047387
0.028	-6.000780788046978	-0.1104259106010229	0.11199813884033562
0.029	-6.000898462656209	-0.11850952058335933	0.12031863434991148
0.03	-6.001028945285376	-0.12686712215590545	0.12893890079486442
0.031	-6.001173130634424	-0.1354977133883545	0.13785973710104824
0.032	-6.001331943201298	-0.1444002576634886	0.14708196751522037
0.033	-6.001506337229056	-0.15357368360581558	0.15660644143021685
0.034	-6.00169729665127	-0.1630168850080223	0.16643403320460887
0.035	-6.00190583503573	-0.17272872075525839	0.17656564197686184
0.036000000000000004	-6.002132995526458	-0.18270801474726692	0.18700219147401761
0.037	-6.002379850784014	-0.19295355581837736	0.19774462981492225
0.038	-6.002647502924123	-0.20346409765537735	0.20879392930802185
0.039	-6.002937083454612	-0.2142383587132797	0.2201510862437485
0.04	-6.0032497532106595	-0.2252750221290022	0.23181712068152088
0.041	-6.003586702288365	-0.23657273563297804	0.24379307623138408
0.042	-6.003949149976649	-0.24813011145871458	0.2560800198303124
0.043000000000000003	-6.00433834468747	-0.25994572625031964	0.26867904151320254
0.044	-6.004755563884381	-0.2720181209680124	0.2815912541785793
0.045	-6.0052021140094105	-0.28434580079164284	0.294817793349048
0.046	-6.005679330408296	-0.2969272350222329	0.30835981692651143
0.047	-6.006188577254045	-0.30976085698156625	0.3222185049421871
0.048	-6.006731247468858	-0.3228450639098439	0.3363950593014502
0.049	-6.007308762644389	-0.33617821686142646	0.35089070352353
0.05	-6.007922572960369	-0.34975864059868733	0.36570668247609406
0.051000000000000004	-6.0085741571015925	-0.3635846234839954	0.38084426210474326
0.052000000000000005	-6.009265022173259	-0.377654417369854	0.3963047291574581
0.053	-6.00999670361469	-0.39196623748721326	0.41208939090401775
0.054	-6.010770765111423	-0.40651826233198646	0.42819957485043286
0.055	-6.011588798505674	-0.4213086335497861	0.4446366284484179
0.056	-6.0124524237051915	-0.436335455818911	0.46140191879994086
0.057	-6.013363288590499	-0.4515967967316035	0.47849683235688184
0.058	-6.014323068920525	-0.46709068667360515	0.49592277461583484
0.059000000000000004	-6.015333468236641	-0.48281511870203514	0.5136811698080908
0.06	-6.016396217765091	-0.4987680484216166	0.5317734605848321
0.061	-6.017513076317842	-0.5149473938592772	0.5502011076975799
0.062	-6.0186858301918456	-0.531351035337152	0.5689655896739272
0.063	-6.019916293066713	-0.547976815344013	0.5880684024885972
0.064	-6.021206330529609	-0.5648225114156176	0.6075110831854971
0.065	-6.022557868109793	-0.5818858270828273	0.6272952174570634
0.066	-6.023972717354976	-0.59916458221602	0.6474222702356239
0.067	-6.025452797513573	-0.6166564698402639	0.6678938010750306
0.068	-6.027000054430569	-0.6343591447568614	0.6887113850186238
0.069	-6.028616460426838	-0.652270223415792	0.7098766122343003
0.07	-6.030304014176835	-0.6703872837868978	0.7313910876450773
0.07100000000000001	-6.032064740584629	-0.6887078652298404	0.7532564305551952
0.07200000000000001	-6.033900690658325	-0.70722946836286	0.7754742742718065
0.073	-6.035813941382851	-0.7259495549303634	0.7980462657222882
0.074	-6.037806595591138	-0.7448655476693725	0.8209740650672287
0.075	-6.039880781833687	-0.7639748301748598	0.8442593453091259
0.076	-6.042038654246542	-0.7832747467640078	0.8679037918968526
0.077	-6.044282392417672	-0.8027626023394153	0.8919091023259252
0.078	-6.0466142012517645	-0.8224356622512868	0.9162769857346266
0.079	-6.049036430706355	-0.8422910527459979	0.9410092401712402
0.08	-6.051551237270625	-0.8623260414529946	0.9661075329167949
0.081	-6.054160871638106	-0.8825377985562304	0.9915735865657582
0.082	-6.056867632656617	-0.9029234347253897	1.0174091488582075
0.083	-6.059673843380761	-0.923480020714941	1.0436159768310824
0.084	-6.062581850915722	-0.9442045872305699	1.0701958363828747
0.085	-6.065594026259449	-0.9650941247948872	1.097150501834433
0.08600000000000001	-6.068712764143226	-0.9861455836124615	1.124481755485959
0.08700000000000001	-6.071940482870651	-1.0073558734342007	1.152191387170234
0.088	-6.07527962415502	-1.028721863421111	1.1802811938021271
0.089	-6.078732652955142	-1.050240382007482	1.2087529789244507
0.09	-6.082302057309578	-1.0719082167635086	1.2376085522501974
0.091	-6.08599045062434	-1.0937220051089702	1.2668498130239687
0.092	-6.089800312245081	-1.1156785103713225	1.2964785374465198
0.093	-6.093734139396857	-1.137774459599292	1.3264965026541986
0.094	-6.097794502571676	-1.1600064842344686	1.3569055317028198
0.095	-6.101983993996026	-1.182371174686035	1.387707451073673
0.096	-6.106305227444001	-1.2048650802035534	1.418904090185476
0.097	-6.110760838048869	-1.227484708749497	1.450497280903029
0.098	-6.115353482113088	-1.250226526871593	1.4824888570426604
0.099	-6.120085836916802	-1.2730869595749872	1.5148806538745005
0.1	-6.124960600524814	-1.296062390194272	1.5476745076216463
0.101	-6.12998049159206	-1.3191491602654188	1.5808722549562895
0.10200000000000001	-6.135148408966977	-1.3423434155860852	1.6144758372973635
0.10300000000000001	-6.14046695865042	-1.3656415612131303	1.6484869901860213
0.10400000000000001	-6.145938894511751	-1.3890398369409114	1.6829075319473497
0.105	-6.151567004054977	-1.4125344269336633	1.7177392883860005
0.106	-6.1573540937628275	-1.436121473509917	1.7529840827882621
0.107	-6.163302988880471	-1.4597970770270812	1.7886437353926152
0.108	-6.16941653319777	-1.483557295766222	1.8247200628576463
0.109	-6.1756975888301024	-1.507398145817065	1.8612148777273567
0.11	-6.182149035997749	-1.5313156009632616	1.898129987893952
0.111	-6.188773806174557	-1.5553055571410392	1.9354672191047313
0.112	-6.195574936174054	-1.5793637746691178	1.9732284519274208
0.113	-6.2025551904699965	-1.603486278847631	2.0114153605268172
0.114	-6.209717505189385	-1.6276688882537296	2.050029718906164
0.115	-6.217064832729807	-1.651907379344188	2.0890732932044975
0.116	-6.224600141517078	-1.676197486357342	2.12854784113628
0.117	-6.232326415761548	-1.7005349012155606	2.1684551114289152
0.11800000000000001	-6.240246655213077	-1.7249152734282995	2.208796843258253
0.11900000000000001	-6.248363874914701	-1.7493342099957565	2.249574765682124
0.12	-6.256681144328127	-1.7737872344214944	2.29079062076072
0.121	-6.265201629567226	-1.798269742496539	2.3324461885458474
0.122	-6.273928211023774	-1.8227773990672935	2.3745430566048906
0.123	-6.28286394480467	-1.8473056584465801	2.417082897221061
0.124	-6.292011900252542	-1.8718499328045763	2.460067369214768
0.125	-6.301375159678114	-1.8964055920912453	2.503498117358492
0.126	-6.310956818091382	-1.9209679639596258	2.5473767717901685
0.127	-6.320759982931634	-1.9455323336900214	2.5917049474251606
0.128	-6.330787773796314	-1.970093944115119	2.636484243366893
0.129	-6.341043470820583	-1.9946477665249898	2.6817163976582634
0.13	-6.351530090600021	-2.0191891535296054	2.7274028438120452
